1622505600000,37253.82000000,37260.00000000,37100.00000000,37124.60000000,110.29594500,1622505659999,4101355.91838581,3386,32.16070000,1195493.64151287,0
1622505660000,37124.60000000,37255.11000000,37118.43000000,37191.60000000,117.02310600,1622505719999,4351508.55031202,2078,67.62943300,2514459.82887698,0
1622505720000,37191.60000000,37456.17000000,37191.59000000,37451.49000000,109.84416200,1622505779999,4102844.74911999,3295,61.36866700,2292257.22257206,0
1622505780000,37451.48000000,37600.00000000,37424.07000000,37597.04000000,434.89201200,1622505839999,16326102.31288724,8683,305.00037900,11448774.61194796,0
1622505840000,37598.43000000,37600.00000000,37512.00000000,37600.00000000,234.56369200,1622505899999,8816309.66232479,2883,181.70567100,6829909.96546725,0
1622505900000,37599.99000000,37665.56000000,37545.30000000,37624.56000000,338.08128200,1622505959999,12714521.22838473,4645,248.07222400,9328731.75946672,0
1622505960000,37624.56000000,37631.62000000,37543.45000000,37576.78000000,89.61637700,1622506019999,3369247.94980799,2754,29.95300600,1126048.20128439,0
1622506020000,37576.17000000,37576.77000000,37502.59000000,37523.89000000,43.26486300,1622506079999,1623560.82178274,2118,19.81384600,743612.53209583,0
1622506080000,37522.51000000,37606.50000000,37511.72000000,37595.74000000,51.57780200,1622506139999,1938454.73899341,1519,23.93588400,899537.70530501,0
1622506140000,37595.74000000,37636.39000000,37528.74000000,37551.89000000,67.25395300,1622506199999,2527936.32938923,1972,27.87005500,1047854.42455625,0
1622506200000,37551.52000000,37634.62000000,37531.73000000,37606.00000000,45.34030500,1622506259999,1703634.49967400,1292,22.08921800,830036.82522559,0
1622506260000,37611.56000000,37649.04000000,37585.65000000,37591.40000000,62.87118500,1622506319999,2365147.24495990,2022,19.98298900,751774.65808725,0
1622506320000,37586.55000000,37590.00000000,37557.54000000,37566.33000000,78.55031700,1622506379999,2951790.92140141,1499,49.06119400,1843657.71312095,0
1622506380000,37566.33000000,37586.59000000,37544.84000000,37565.19000000,43.89086100,1622506439999,1648898.96630589,1511,15.20298500,571144.36785611,0
1622506440000,37565.18000000,37574.65000000,37520.01000000,37531.12000000,50.19209100,1622506499999,1884773.34610794,1718,24.02302600,902088.90294829,0
1622506500000,37531.13000000,37599.98000000,37500.00000000,37591.68000000,77.15626600,1622506559999,2895945.91761972,1884,36.32303600,1363463.89607804,0
1622506560000,37586.73000000,37592.74000000,37532.30000000,37532.30000000,67.46487300,1622506619999,2533828.21041679,1520,38.19180400,1434482.17330975,0
1622506620000,37532.30000000,37553.65000000,37500.00000000,37510.83000000,73.58840900,1622506679999,2761006.83484493,1749,23.80729100,893240.96344587,0
1622506680000,37510.83000000,37512.93000000,37470.00000000,37512.93000000,97.76577000,1622506739999,3666619.30379774,1522,41.62588700,1561334.04685073,0
1622506740000,37512.93000000,37512.93000000,37470.82000000,37473.33000000,53.56847400,1622506799999,2008600.18577111,1445,12.53027400,469901.85560731,0
1622506800000,37473.35000000,37532.54000000,37456.00000000,37530.66000000,39.48983500,1622506859999,1480277.87042440,1369,14.44424100,541387.71302758,0
1622506860000,37530.65000000,37587.77000000,37500.00000000,37548.25000000,51.62449000,1622506919999,1937516.17904037,1470,22.37717900,839811.82597333,0
1622506920000,37548.24000000,37650.00000000,37544.14000000,37577.14000000,89.12148800,1622506979999,3352536.72006367,1780,40.50114900,1523393.44007755,0
1622506980000,37581.88000000,37595.23000000,37561.30000000,37571.02000000,31.02981700,1622507039999,1165961.51978419,1355,12.61452100,473993.81412269,0
1622507040000,37571.02000000,37613.30000000,37569.06000000,37610.01000000,31.12583200,1622507099999,1170329.20249933,931,8.22108400,309109.71673429,0
1622507100000,37610.82000000,37675.82000000,37608.14000000,37649.61000000,56.78678900,1622507159999,2137715.41178908,1547,33.06629900,1244641.28111005,0
1622507160000,37649.61000000,37657.00000000,37600.00000000,37625.18000000,51.83542800,1622507219999,1950143.03740616,1227,12.64337700,475721.70755075,0
1622507220000,37624.11000000,37638.16000000,37600.00000000,37604.46000000,33.70581800,1622507279999,1267939.19059737,1281,13.32271100,501137.69234228,0
